ChargePeriodStart,ChargePeriodEnd,BillingCurrency,EffectiveCost,BilledCost,ChargeCategory,ChargeDescription,ServiceName,ServiceCategory,RegionId,SubAccountId,ResourceId,ResourceType,SkuId,PricingQuantity,PricingUnit
2024-09-15T10:00:00.000Z,2024-09-15T11:00:00.000Z,USD,10.66,10.66,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,26650000,Requests
2024-09-15T11:00:00.000Z,2024-09-15T12:00:00.000Z,USD,5.42,5.42,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,13550000,Requests
2024-09-15T12:00:00.000Z,2024-09-15T13:00:00.000Z,USD,8.52,8.52,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21300000,Requests
2024-09-15T13:00:00.000Z,2024-09-15T14:00:00.000Z,USD,10.08,10.08,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,25200000,Requests
2024-09-15T14:00:00.000Z,2024-09-15T15:00:00.000Z,USD,8.3,8.3,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,20750000,Requests
2024-09-15T15:00:00.000Z,2024-09-15T16:00:00.000Z,USD,8.63,8.63,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21575000,Requests
2024-09-15T16:00:00.000Z,2024-09-15T17:00:00.000Z,USD,6.6,6.6,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16500000,Requests
2024-09-15T17:00:00.000Z,2024-09-15T18:00:00.000Z,USD,9.97,9.97,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,24925000,Requests
2024-09-15T18:00:00.000Z,2024-09-15T19:00:00.000Z,USD,9.43,9.43,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,23575000,Requests
2024-09-15T19:00:00.000Z,2024-09-15T20:00:00.000Z,USD,6.47,6.47,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16175000,Requests
2024-09-15T20:00:00.000Z,2024-09-15T21:00:00.000Z,USD,11.65,11.65,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,29125000,Requests
2024-09-15T21:00:00.000Z,2024-09-15T22:00:00.000Z,USD,6.05,6.05,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,15125000,Requests
2024-09-15T22:00:00.000Z,2024-09-15T23:00:00.000Z,USD,5.63,5.63,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,14075000,Requests
2024-09-15T23:00:00.000Z,2024-09-16T00:00:00.000Z,USD,5.18,5.18,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,12950000,Requests
2024-09-16T00:00:00.000Z,2024-09-16T01:00:00.000Z,USD,9.45,9.45,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,23625000,Requests
2024-09-16T01:00:00.000Z,2024-09-16T02:00:00.000Z,USD,7.59,7.59,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18975000,Requests
2024-09-16T02:00:00.000Z,2024-09-16T03:00:00.000Z,USD,12.06,12.06,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,30150000,Requests
2024-09-16T03:00:00.000Z,2024-09-16T04:00:00.000Z,USD,12.43,12.43,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,31075000,Requests
2024-09-16T04:00:00.000Z,2024-09-16T05:00:00.000Z,USD,7.5,7.5,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18750000,Requests
2024-09-16T05:00:00.000Z,2024-09-16T06:00:00.000Z,USD,17.56,17.56,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,43900000,Requests
2024-09-16T06:00:00.000Z,2024-09-16T07:00:00.000Z,USD,13.88,13.88,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,34700000,Requests
2024-09-16T07:00:00.000Z,2024-09-16T08:00:00.000Z,USD,17.02,17.02,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,42550000,Requests
2024-09-16T08:00:00.000Z,2024-09-16T09:00:00.000Z,USD,24.3,24.3,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,60750000,Requests
2024-09-16T09:00:00.000Z,2024-09-16T10:00:00.000Z,USD,26.47,26.47,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66175000,Requests
2024-09-16T10:00:00.000Z,2024-09-16T11:00:00.000Z,USD,18.96,18.96,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,47400000,Requests
2024-09-16T11:00:00.000Z,2024-09-16T12:00:00.000Z,USD,13.82,13.82,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,34550000,Requests
2024-09-16T12:00:00.000Z,2024-09-16T13:00:00.000Z,USD,31.19,31.19,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,77975000,Requests
2024-09-16T13:00:00.000Z,2024-09-16T14:00:00.000Z,USD,29.46,29.46,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,73650000,Requests
2024-09-16T14:00:00.000Z,2024-09-16T15:00:00.000Z,USD,13.14,13.14,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,32850000,Requests
2024-09-16T15:00:00.000Z,2024-09-16T16:00:00.000Z,USD,29.72,29.72,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,74300000,Requests
2024-09-16T16:00:00.000Z,2024-09-16T17:00:00.000Z,USD,19.58,19.58,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,48950000,Requests
2024-09-16T17:00:00.000Z,2024-09-16T18:00:00.000Z,USD,26.7,26.7,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66750000,Requests
2024-09-16T18:00:00.000Z,2024-09-16T19:00:00.000Z,USD,29.95,29.95,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,74875000,Requests
2024-09-16T19:00:00.000Z,2024-09-16T20:00:00.000Z,USD,14.89,14.89,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,37225000,Requests
2024-09-16T20:00:00.000Z,2024-09-16T21:00:00.000Z,USD,7.5,7.5,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18750000,Requests
2024-09-16T21:00:00.000Z,2024-09-16T22:00:00.000Z,USD,7.42,7.42,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18550000,Requests
2024-09-16T22:00:00.000Z,2024-09-16T23:00:00.000Z,USD,10.12,10.12,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,25300000,Requests
2024-09-16T23:00:00.000Z,2024-09-17T00:00:00.000Z,USD,16.3,16.3,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,40750000,Requests
2024-09-17T00:00:00.000Z,2024-09-17T01:00:00.000Z,USD,7.13,7.13,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,17825000,Requests
2024-09-17T01:00:00.000Z,2024-09-17T02:00:00.000Z,USD,8.01,8.01,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,20025000,Requests
2024-09-17T02:00:00.000Z,2024-09-17T03:00:00.000Z,USD,15.71,15.71,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,39275000,Requests
2024-09-17T03:00:00.000Z,2024-09-17T04:00:00.000Z,USD,10.93,10.93,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,27325000,Requests
2024-09-17T04:00:00.000Z,2024-09-17T05:00:00.000Z,USD,16.52,16.52,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41300000,Requests
2024-09-17T05:00:00.000Z,2024-09-17T06:00:00.000Z,USD,11.18,11.18,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,27950000,Requests
2024-09-17T06:00:00.000Z,2024-09-17T07:00:00.000Z,USD,10.51,10.51,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,26275000,Requests
2024-09-17T07:00:00.000Z,2024-09-17T08:00:00.000Z,USD,6.83,6.83,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,17075000,Requests
2024-09-17T08:00:00.000Z,2024-09-17T09:00:00.000Z,USD,11.9,11.9,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,29750000,Requests
2024-09-17T09:00:00.000Z,2024-09-17T10:00:00.000Z,USD,26.7,26.7,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66750000,Requests
2024-09-17T10:00:00.000Z,2024-09-17T11:00:00.000Z,USD,13.05,13.05,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,32625000,Requests
2024-09-17T11:00:00.000Z,2024-09-17T12:00:00.000Z,USD,32.7,32.7,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,81750000,Requests
2024-09-17T12:00:00.000Z,2024-09-17T13:00:00.000Z,USD,14.42,14.42,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,36050000,Requests
2024-09-17T13:00:00.000Z,2024-09-17T14:00:00.000Z,USD,19.25,19.25,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,48125000,Requests
2024-09-17T14:00:00.000Z,2024-09-17T15:00:00.000Z,USD,34.19,34.19,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,85475000,Requests
2024-09-17T15:00:00.000Z,2024-09-17T16:00:00.000Z,USD,34.78,34.78,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,86950000,Requests
2024-09-17T16:00:00.000Z,2024-09-17T17:00:00.000Z,USD,33.98,33.98,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,84950000,Requests
2024-09-17T17:00:00.000Z,2024-09-17T18:00:00.000Z,USD,16.72,16.72,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41800000,Requests
2024-09-17T18:00:00.000Z,2024-09-17T19:00:00.000Z,USD,25.11,25.11,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,62775000,Requests
2024-09-17T19:00:00.000Z,2024-09-17T20:00:00.000Z,USD,19.11,19.11,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,47775000,Requests
2024-09-17T20:00:00.000Z,2024-09-17T21:00:00.000Z,USD,6.63,6.63,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16575000,Requests
2024-09-17T21:00:00.000Z,2024-09-17T22:00:00.000Z,USD,11.4,11.4,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,28500000,Requests
2024-09-17T22:00:00.000Z,2024-09-17T23:00:00.000Z,USD,8.84,8.84,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,22100000,Requests
2024-09-17T23:00:00.000Z,2024-09-18T00:00:00.000Z,USD,17.33,17.33,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,43325000,Requests
2024-09-18T00:00:00.000Z,2024-09-18T01:00:00.000Z,USD,17.61,17.61,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,44025000,Requests
2024-09-18T01:00:00.000Z,2024-09-18T02:00:00.000Z,USD,16.78,16.78,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41950000,Requests
2024-09-18T02:00:00.000Z,2024-09-18T03:00:00.000Z,USD,16.42,16.42,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41050000,Requests
2024-09-18T03:00:00.000Z,2024-09-18T04:00:00.000Z,USD,16.62,16.62,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41550000,Requests
2024-09-18T04:00:00.000Z,2024-09-18T05:00:00.000Z,USD,11.23,11.23,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,28075000,Requests
2024-09-18T05:00:00.000Z,2024-09-18T06:00:00.000Z,USD,12.47,12.47,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,31175000,Requests
2024-09-18T06:00:00.000Z,2024-09-18T07:00:00.000Z,USD,17.81,17.81,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,44525000,Requests
2024-09-18T07:00:00.000Z,2024-09-18T08:00:00.000Z,USD,13.46,13.46,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,33650000,Requests
2024-09-18T08:00:00.000Z,2024-09-18T09:00:00.000Z,USD,29.34,29.34,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,73350000,Requests
2024-09-18T09:00:00.000Z,2024-09-18T10:00:00.000Z,USD,26.16,26.16,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,65400000,Requests
2024-09-18T10:00:00.000Z,2024-09-18T11:00:00.000Z,USD,31.55,31.55,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,78875000,Requests
2024-09-18T11:00:00.000Z,2024-09-18T12:00:00.000Z,USD,30.46,30.46,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,76150000,Requests
2024-09-18T12:00:00.000Z,2024-09-18T13:00:00.000Z,USD,32.68,32.68,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,81700000,Requests
2024-09-18T13:00:00.000Z,2024-09-18T14:00:00.000Z,USD,33.86,33.86,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,84650000,Requests
2024-09-18T14:00:00.000Z,2024-09-18T15:00:00.000Z,USD,34.62,34.62,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,86550000,Requests
2024-09-18T15:00:00.000Z,2024-09-18T16:00:00.000Z,USD,29.43,29.43,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,73575000,Requests
2024-09-18T16:00:00.000Z,2024-09-18T17:00:00.000Z,USD,15.74,15.74,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,39350000,Requests
2024-09-18T17:00:00.000Z,2024-09-18T18:00:00.000Z,USD,26.59,26.59,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66475000,Requests
2024-09-18T18:00:00.000Z,2024-09-18T19:00:00.000Z,USD,14.09,14.09,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,35225000,Requests
2024-09-18T19:00:00.000Z,2024-09-18T20:00:00.000Z,USD,24.93,24.93,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,62325000,Requests
2024-09-18T20:00:00.000Z,2024-09-18T21:00:00.000Z,USD,8.38,8.38,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,20950000,Requests
2024-09-18T21:00:00.000Z,2024-09-18T22:00:00.000Z,USD,8.09,8.09,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,20225000,Requests
2024-09-18T22:00:00.000Z,2024-09-18T23:00:00.000Z,USD,16.8,16.8,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,42000000,Requests
